892
ENSG00000232623	MRAP-AS1	lncRNA
ENSG00000170262	MRAP	protein_coding
ENSG00000283051	LINC01668	lncRNA
ENSG00000233754	ENSG00000233754	lncRNA
ENSG00000225218	ENSG00000225218	lncRNA
ENSG00000160193	WDR4	protein_coding
ENSG00000160194	NDUFV3	protein_coding
ENSG00000154727	GABPA	protein_coding
ENSG00000159212	CLIC6	protein_coding
ENSG00000185808	PIGP	protein_coding
ENSG00000159197	KCNE2	protein_coding
ENSG00000186980	KRTAP23-1	protein_coding
ENSG00000274391	TPTE	protein_coding
ENSG00000159082	SYNJ1	protein_coding
ENSG00000223287	RNU6-954P	snRNA
ENSG00000183249	NF1P3	unprocessed_pseudogene
ENSG00000233442	PPP6R2P1	unprocessed_pseudogene
ENSG00000275170	FRG2MP	processed_pseudogene
ENSG00000249493	ANKRD20A18P	unprocessed_pseudogene
ENSG00000201812	RNA5SP488	rRNA_pseudogene
ENSG00000277572	ENSG00000277572	misc_RNA
ENSG00000240755	ERLEC1P1	processed_pseudogene
ENSG00000185272	RBM11	protein_coding
ENSG00000155304	HSPA13	protein_coding
ENSG00000235701	PCBP2P1	processed_pseudogene
ENSG00000276873	ENSG00000276873	misc_RNA
ENSG00000183527	PSMG1	protein_coding
ENSG00000185658	BRWD1	protein_coding
ENSG00000272991	ENSG00000272991	lncRNA
ENSG00000232608	TIMM9P2	processed_pseudogene
ENSG00000237373	BRWD1-IT1	lncRNA
ENSG00000229623	METTL21AP1	processed_pseudogene
ENSG00000255568	BRWD1-AS2	lncRNA
ENSG00000238141	BRWD1-AS1	lncRNA
ENSG00000205581	HMGN1	protein_coding
ENSG00000252915	Y_RNA	misc_RNA
ENSG00000227406	RNF6P1	processed_pseudogene
ENSG00000182093	GET1	protein_coding
ENSG00000285815	GET1-SH3BGR	protein_coding
ENSG00000275523	MIR6508	miRNA
ENSG00000235808	MYL6P2	processed_pseudogene
ENSG00000228349	RPS26P4	processed_pseudogene
ENSG00000235012	JCADP1	processed_pseudogene
ENSG00000184809	B3GALT5-AS1	lncRNA
ENSG00000225330	ENSG00000225330	lncRNA
ENSG00000231713	ENSG00000231713	lncRNA
ENSG00000183036	PCP4	protein_coding
ENSG00000171587	DSCAM	protein_coding
ENSG00000263973	MIR4760	miRNA
ENSG00000235123	DSCAM-AS1	lncRNA
ENSG00000207147	ENSG00000207147	snoRNA
ENSG00000233756	DSCAM-IT1	lncRNA
ENSG00000288069	ENSG00000288069	lncRNA
ENSG00000230859	YRDCP3	processed_pseudogene
ENSG00000286425	ENSG00000286425	lncRNA
ENSG00000226496	LINC00323	lncRNA
ENSG00000263681	MIR3197	miRNA
ENSG00000182240	BACE2	protein_coding
ENSG00000280109	PLAC4	lncRNA
ENSG00000224388	BACE2-IT1	lncRNA
ENSG00000223400	ENSG00000223400	lncRNA
ENSG00000286027	PCSEAT	lncRNA
ENSG00000227702	LINC00111	lncRNA
ENSG00000236384	LINC00479	lncRNA
ENSG00000232401	LINC00112	lncRNA
ENSG00000183421	RIPK4	protein_coding
ENSG00000236883	ENSG00000236883	lncRNA
ENSG00000275166	MIR6814	miRNA
ENSG00000160179	ABCG1	protein_coding
ENSG00000223262	RNA5SP492	rRNA_pseudogene
ENSG00000160181	TFF2	protein_coding
ENSG00000160182	TFF1	protein_coding
ENSG00000160183	TMPRSS3	protein_coding
ENSG00000160185	UBASH3A	protein_coding
ENSG00000252619	RNU6-1149P	snRNA
ENSG00000160188	RSPH1	protein_coding
ENSG00000160190	SLC37A1	protein_coding
ENSG00000239930	ENSG00000239930	lncRNA
ENSG00000231867	ENSG00000231867	lncRNA
ENSG00000235772	ENSG00000235772	lncRNA
ENSG00000225431	LINC01671	lncRNA
ENSG00000235023	ENSG00000235023	lncRNA
ENSG00000160191	PDE9A	protein_coding
ENSG00000225731	PDE9A-AS1	lncRNA
ENSG00000237864	LINC00322	lncRNA
ENSG00000225637	ENSG00000225637	lncRNA
ENSG00000142178	SIK1	protein_coding
ENSG00000188660	LINC00319	lncRNA
ENSG00000185186	LINC00313	lncRNA
ENSG00000223975	ENSG00000223975	lncRNA
ENSG00000160207	HSF2BP	protein_coding
ENSG00000214326	RPL31P1	processed_pseudogene
ENSG00000234289	H2BS1	protein_coding
ENSG00000278433	MIR6070	miRNA
ENSG00000160221	GATD3A	protein_coding
ENSG00000285413	ENSG00000285413	lncRNA
ENSG00000237604	ENSG00000237604	lncRNA
ENSG00000232124	ENSG00000232124	lncRNA
ENSG00000160223	ICOSLG	protein_coding
ENSG00000278158	ENSG00000278158	lncRNA
ENSG00000275799	ENSG00000275799	lncRNA
ENSG00000142182	DNMT3L	protein_coding
ENSG00000232010	DNMT3L-AS1	lncRNA
ENSG00000160224	AIRE	protein_coding
ENSG00000141959	PFKL	protein_coding
ENSG00000241728	ENSG00000241728	lncRNA
ENSG00000160226	CFAP410	protein_coding
ENSG00000184441	ENSG00000184441	lncRNA
ENSG00000232969	ENSG00000232969	lncRNA
ENSG00000260256	ENSG00000260256	lncRNA
ENSG00000230061	TRPM2-AS	lncRNA
ENSG00000266692	ENSG00000266692	snoRNA
ENSG00000264452	ENSG00000264452	snoRNA
ENSG00000229356	LRRC3-DT	lncRNA
ENSG00000160233	LRRC3	protein_coding
ENSG00000224747	MTCYBP21	processed_pseudogene
ENSG00000223431	MTND6P21	processed_pseudogene
ENSG00000227999	MTND5P1	processed_pseudogene
ENSG00000274225	ENSG00000274225	lncRNA
ENSG00000277352	ENSG00000277352	lncRNA
ENSG00000175894	TSPEAR	protein_coding
ENSG00000235890	TSPEAR-AS1	lncRNA
ENSG00000182912	TSPEAR-AS2	lncRNA
ENSG00000287088	ENSG00000287088	lncRNA
ENSG00000215455	KRTAP10-1	protein_coding
ENSG00000205445	KRTAP10-2	protein_coding
ENSG00000212935	KRTAP10-3	protein_coding
ENSG00000241123	KRTAP10-5	protein_coding
ENSG00000188155	KRTAP10-6	protein_coding
ENSG00000272804	KRTAP10-7	protein_coding
ENSG00000187766	KRTAP10-8	protein_coding
ENSG00000221859	KRTAP10-10	protein_coding
ENSG00000243489	KRTAP10-11	protein_coding
ENSG00000212933	KRTAP12-4	protein_coding
ENSG00000205439	KRTAP12-3	protein_coding
ENSG00000221864	KRTAP12-2	protein_coding
ENSG00000229880	IMMTP1	processed_pseudogene
ENSG00000187175	KRTAP12-1	protein_coding
ENSG00000276647	KRTAP12-6P	processed_pseudogene
ENSG00000189169	KRTAP10-12	protein_coding
ENSG00000236382	KRTAP10-13P	unprocessed_pseudogene
ENSG00000184787	UBE2G2	protein_coding
ENSG00000160255	ITGB2	protein_coding
ENSG00000183255	PTTG1IP	protein_coding
ENSG00000273027	ENSG00000273027	lncRNA
ENSG00000272825	ENSG00000272825	lncRNA
ENSG00000160256	SLX9	protein_coding
ENSG00000276529	ENSG00000276529	lncRNA
ENSG00000234880	LINC00163	lncRNA
ENSG00000261706	LINC00165	lncRNA
ENSG00000275874	PICSAR	lncRNA
ENSG00000235374	SSR4P1	transcribed_processed_pseudogene
ENSG00000267857	ENSG00000267857	lncRNA
ENSG00000182586	LINC00334	lncRNA
ENSG00000186866	POFUT2	protein_coding
ENSG00000286262	ENSG00000286262	lncRNA
ENSG00000184274	LINC00315	lncRNA
ENSG00000229382	ENSG00000229382	lncRNA
ENSG00000237664	LINC00316	lncRNA
ENSG00000275139	ENSG00000275139	lncRNA
ENSG00000205424	PCBP3-AS1	lncRNA
ENSG00000286886	ENSG00000286886	lncRNA
ENSG00000276633	ENSG00000276633	lncRNA
ENSG00000280604	ENSG00000280604	lncRNA
ENSG00000274248	ENSG00000274248	lncRNA
ENSG00000183570	PCBP3	protein_coding
ENSG00000184012	TMPRSS2	protein_coding
ENSG00000157601	MX1	protein_coding
ENSG00000183486	MX2	protein_coding
ENSG00000157578	LCA5L	protein_coding
ENSG00000154723	ATP5PF	protein_coding
ENSG00000237338	FTCD-AS1	lncRNA
ENSG00000160284	SPATC1L	protein_coding
ENSG00000228404	ENSG00000228404	lncRNA
ENSG00000160285	LSS	protein_coding
ENSG00000223901	ENSG00000223901	lncRNA
ENSG00000215424	MCM3AP-AS1	lncRNA
ENSG00000228137	ENSG00000228137	lncRNA
ENSG00000239415	ENSG00000239415	lncRNA
ENSG00000160282	FTCD	protein_coding
ENSG00000159267	HLCS	protein_coding
ENSG00000197381	ADARB1	protein_coding
ENSG00000244362	KRTAP19-7	protein_coding
ENSG00000221398	ENSG00000221398	snoRNA
ENSG00000180509	KCNE1	protein_coding
ENSG00000142156	COL6A1	protein_coding
ENSG00000205927	OLIG2	protein_coding
ENSG00000232539	LINC00945	lncRNA
ENSG00000184221	OLIG1	protein_coding
ENSG00000226527	ENSG00000226527	lncRNA
ENSG00000226433	ENSG00000226433	lncRNA
ENSG00000229086	LINC01548	lncRNA
ENSG00000159110	IFNAR2	protein_coding
ENSG00000249624	ENSG00000249624	protein_coding
ENSG00000243646	IL10RB	protein_coding
ENSG00000142166	IFNAR1	protein_coding
ENSG00000226501	USF1P1	processed_pseudogene
ENSG00000160180	TFF3	protein_coding
ENSG00000185437	SH3BGR	protein_coding
ENSG00000166351	POTED	protein_coding
ENSG00000177398	UMODL1	protein_coding
ENSG00000276289	KCNE1B	protein_coding
ENSG00000288711	ENSG00000288711	protein_coding
ENSG00000159200	RCAN1	protein_coding
ENSG00000155313	USP25	protein_coding
ENSG00000238257	ENSG00000238257	unprocessed_pseudogene
ENSG00000233036	KRTAP8-2P	unprocessed_pseudogene
ENSG00000227840	KRTAP8-3P	unprocessed_pseudogene
ENSG00000183640	KRTAP8-1	protein_coding
ENSG00000274749	KRTAP7-1	protein_coding
ENSG00000182591	KRTAP11-1	protein_coding
ENSG00000156299	TIAM1	protein_coding
ENSG00000206102	KRTAP19-8	protein_coding
ENSG00000228941	UBE3AP2	processed_pseudogene
ENSG00000286643	ENSG00000286643	lncRNA
ENSG00000237325	ENSG00000237325	processed_pseudogene
ENSG00000237594	ENSG00000237594	lncRNA
ENSG00000230870	FBXW11P1	processed_pseudogene
ENSG00000234509	ENSG00000234509	lncRNA
ENSG00000142168	SOD1	protein_coding
ENSG00000238390	ENSG00000238390	snoRNA
ENSG00000273271	ENSG00000273271	lncRNA
ENSG00000229046	HMGN1P2	processed_pseudogene
ENSG00000273091	ENSG00000273091	lncRNA
ENSG00000142197	DOP1B	protein_coding
ENSG00000214867	SRSF9P1	processed_pseudogene
ENSG00000273199	ENSG00000273199	lncRNA
ENSG00000228107	ENSG00000228107	lncRNA
ENSG00000233056	ERVH48-1	protein_coding
ENSG00000188992	LIPI	protein_coding
ENSG00000221837	KRTAP10-9	protein_coding
ENSG00000160310	PRMT2	protein_coding
ENSG00000157554	ERG	protein_coding
ENSG00000215454	KRTAP10-4	protein_coding
ENSG00000142185	TRPM2	protein_coding
ENSG00000183067	IGSF5	protein_coding
ENSG00000171189	GRIK1	protein_coding
ENSG00000288187	ENSG00000288187	lncRNA
ENSG00000274790	Y_RNA	misc_RNA
ENSG00000275496	ENSG00000275496	lncRNA
ENSG00000280019	ENSG00000280019	unprocessed_pseudogene
ENSG00000279709	ENSG00000279709	unprocessed_pseudogene
ENSG00000276902	Y_RNA	misc_RNA
ENSG00000275895	U2AF1L5	protein_coding
ENSG00000276076	CRYAA2	protein_coding
ENSG00000280346	ENSG00000280346	processed_pseudogene
ENSG00000279226	ENSG00000279226	TEC
ENSG00000278927	ENSG00000278927	lncRNA
ENSG00000280145	ENSG00000280145	lncRNA
ENSG00000278878	ENSG00000278878	lncRNA
ENSG00000279788	ENSG00000279788	unprocessed_pseudogene
ENSG00000279728	ENSG00000279728	unprocessed_pseudogene
ENSG00000280164	ENSG00000280164	lncRNA
ENSG00000274276	CBSL	protein_coding
ENSG00000183778	B3GALT5	protein_coding
ENSG00000273590	SMIM11B	protein_coding
ENSG00000277277	FAM243B	protein_coding
ENSG00000186970	KRTAP15-1	protein_coding
ENSG00000289009	ENSG00000289009	lncRNA
ENSG00000237945	LINC00649	lncRNA
ENSG00000288885	ENSG00000288885	lncRNA
ENSG00000231106	LINC01436	lncRNA
ENSG00000289221	ENSG00000289221	lncRNA
ENSG00000289513	ENSG00000289513	lncRNA
ENSG00000224905	ENSG00000224905	lncRNA
ENSG00000289322	ENSG00000289322	lncRNA
ENSG00000223799	IL10RB-DT	lncRNA
ENSG00000183250	LINC01547	lncRNA
ENSG00000237989	LINC01679	lncRNA
ENSG00000289445	ENSG00000289445	lncRNA
ENSG00000232884	ENSG00000232884	lncRNA
ENSG00000289144	ENSG00000289144	lncRNA
ENSG00000233922	LINC01694	lncRNA
ENSG00000280594	BTG3-AS1	lncRNA
ENSG00000185433	LINC00158	lncRNA
ENSG00000236830	CBR3-AS1	lncRNA
ENSG00000188681	TEKT4P2	transcribed_unprocessed_pseudogene
ENSG00000289421	ENSG00000289421	lncRNA
ENSG00000234883	MIR155HG	lncRNA
ENSG00000289404	ENSG00000289404	lncRNA
ENSG00000224924	LINC00320	lncRNA
ENSG00000288842	ENSG00000288842	lncRNA
ENSG00000278903	ENSG00000278903	lncRNA
ENSG00000289511	ENSG00000289511	lncRNA
ENSG00000229425	ENSG00000229425	lncRNA
ENSG00000243064	ABCC13	transcribed_unprocessed_pseudogene
ENSG00000289238	ENSG00000289238	lncRNA
ENSG00000233393	ENSG00000233393	lncRNA
ENSG00000289448	ENSG00000289448	lncRNA
ENSG00000273102	ENSG00000273102	lncRNA
ENSG00000289546	ENSG00000289546	lncRNA
ENSG00000289001	ENSG00000289001	lncRNA
ENSG00000228709	LINC02575	lncRNA
ENSG00000223768	LINC00205	lncRNA
ENSG00000289224	ENSG00000289224	lncRNA
ENSG00000215386	MIR99AHG	lncRNA
ENSG00000236519	LINC01424	lncRNA
ENSG00000270071	ENSG00000270071	lncRNA
ENSG00000205622	ENSG00000205622	lncRNA
ENSG00000238197	PAXBP1-AS1	lncRNA
ENSG00000235888	ENSG00000235888	lncRNA
ENSG00000278932	ENSG00000278932	lncRNA
ENSG00000289538	ENSG00000289538	lncRNA
ENSG00000227039	ITGB2-AS1	lncRNA
