875
ENSG00000236119.1	AP000688.3	lncRNA
ENSG00000233393.1	AP000688.2	lncRNA
ENSG00000226054.2	MEMO1P1	processed_pseudogene
ENSG00000236830.7	CBR3-AS1	lncRNA
ENSG00000214889.3	RPS9P1	processed_pseudogene
ENSG00000159231.6	CBR3	protein_coding
ENSG00000142197.12	DOP1B	protein_coding
ENSG00000228149.1	RPL3P1	processed_pseudogene
ENSG00000214867.3	SRSF9P1	processed_pseudogene
ENSG00000273199.1	AP000692.2	lncRNA
ENSG00000159256.13	MORC3	protein_coding
ENSG00000228107.1	AP000692.1	lncRNA
ENSG00000159259.8	CHAF1B	protein_coding
ENSG00000224421.1	ATP5MFP1	processed_pseudogene
ENSG00000230479.1	AP000695.1	lncRNA
ENSG00000233818.1	AP000695.2	lncRNA
ENSG00000159261.12	CLDN14	protein_coding
ENSG00000279365.1	AP000695.3	TEC
ENSG00000223741.1	PSMD4P1	processed_pseudogene
ENSG00000286517.1	AP000696.2	lncRNA
ENSG00000286852.1	AP000696.3	lncRNA
ENSG00000231324.1	AP000696.1	lncRNA
ENSG00000224269.1	AP000697.1	lncRNA
ENSG00000159263.16	SIM2	protein_coding
ENSG00000159267.15	HLCS	protein_coding
ENSG00000237646.1	HLCS-IT1	lncRNA
ENSG00000199806.1	RNA5SP491	rRNA_pseudogene
ENSG00000270652.1	DPRXP5	processed_pseudogene
ENSG00000224790.3	AP000704.2	lncRNA
ENSG00000207416.1	AP000704.1	misc_RNA
ENSG00000215734.3	MRPL20P1	processed_pseudogene
ENSG00000183145.9	RIPPLY3	protein_coding
ENSG00000212136.1	RNU6-696P	snRNA
ENSG00000185808.13	PIGP	protein_coding
ENSG00000182670.13	TTC3	protein_coding
ENSG00000270116.1	AP001429.1	lncRNA
ENSG00000228677.1	TTC3-AS1	lncRNA
ENSG00000230366.9	DSCR9	lncRNA
ENSG00000263969.2	RN7SL678P	misc_RNA
ENSG00000242553.1	AP001432.1	lncRNA
ENSG00000157538.14	VPS26C	protein_coding
ENSG00000272948.2	AP001412.1	lncRNA
ENSG00000287637.1	AP001437.2	lncRNA
ENSG00000273210.1	AP001437.1	lncRNA
ENSG00000157540.22	DYRK1A	protein_coding
ENSG00000286717.1	AP001407.1	lncRNA
ENSG00000157542.11	KCNJ6	protein_coding
ENSG00000233213.1	KCNJ6-AS1	lncRNA
ENSG00000184029.9	DSCR4	lncRNA
ENSG00000223608.1	DSCR4-IT1	lncRNA
ENSG00000198054.12	DSCR8	lncRNA
ENSG00000157551.19	KCNJ15	protein_coding
ENSG00000270835.2	AP001425.1	transcribed_processed_pseudogene
ENSG00000233316.4	DSCR10	lncRNA
ENSG00000226012.1	AP001434.1	lncRNA
ENSG00000231123.1	SPATA20P1	processed_pseudogene
ENSG00000231231.5	LINC01423	lncRNA
ENSG00000157554.19	ERG	protein_coding
ENSG00000231480.1	SNRPGP13	processed_pseudogene
ENSG00000287470.1	AP001037.1	lncRNA
ENSG00000223806.8	LINC00114	lncRNA
ENSG00000157557.13	ETS2	protein_coding
ENSG00000205622.11	AP001042.1	lncRNA
ENSG00000229986.1	AP001042.2	lncRNA
ENSG00000287082.1	AP001042.3	lncRNA
ENSG00000229925.1	AP001043.1	lncRNA
ENSG00000272015.1	SNORA62	snoRNA
ENSG00000227721.1	RPSAP64	processed_pseudogene
ENSG00000232837.1	LINC01700	lncRNA
ENSG00000235888.3	AF064858.1	lncRNA
ENSG00000288266.1	AF064858.3	TEC
ENSG00000237609.1	AF064858.2	lncRNA
ENSG00000228861.5	RPL23AP12	processed_pseudogene
ENSG00000235701.1	PCBP2P1	processed_pseudogene
ENSG00000276873.1	AF129408.2	misc_RNA
ENSG00000183527.12	PSMG1	protein_coding
ENSG00000185658.13	BRWD1	protein_coding
ENSG00000272991.1	AF129408.1	lncRNA
ENSG00000232608.1	TIMM9P2	processed_pseudogene
ENSG00000237373.1	BRWD1-IT1	lncRNA
ENSG00000229623.1	METTL21AP1	processed_pseudogene
ENSG00000255568.3	BRWD1-AS2	lncRNA
ENSG00000238141.2	BRWD1-AS1	lncRNA
ENSG00000205581.11	HMGN1	protein_coding
ENSG00000252915.1	Y_RNA	misc_RNA
ENSG00000227406.1	RNF6P1	processed_pseudogene
ENSG00000182093.16	GET1	protein_coding
ENSG00000285815.1	GET1-SH3BGR	protein_coding
ENSG00000157578.13	LCA5L	protein_coding
ENSG00000185437.13	SH3BGR	protein_coding
ENSG00000275523.1	MIR6508	miRNA
ENSG00000235808.1	MYL6P2	processed_pseudogene
ENSG00000228349.1	RPS26P4	processed_pseudogene
ENSG00000235012.1	JCADP1	processed_pseudogene
ENSG00000183778.17	B3GALT5	protein_coding
ENSG00000184809.13	B3GALT5-AS1	lncRNA
ENSG00000225330.1	AF064860.1	lncRNA
ENSG00000231713.2	AF064860.2	lncRNA
ENSG00000183067.5	IGSF5	protein_coding
ENSG00000183036.11	PCP4	protein_coding
ENSG00000171587.15	DSCAM	protein_coding
ENSG00000263973.1	MIR4760	miRNA
ENSG00000235123.5	DSCAM-AS1	lncRNA
ENSG00000207147.1	AF064863.1	snoRNA
ENSG00000233756.5	DSCAM-IT1	lncRNA
ENSG00000288069.1	AF064866.1	lncRNA
ENSG00000230859.1	YRDCP3	processed_pseudogene
ENSG00000286425.1	AL773573.1	lncRNA
ENSG00000226496.3	LINC00323	lncRNA
ENSG00000263681.1	MIR3197	miRNA
ENSG00000182240.16	BACE2	protein_coding
ENSG00000280109.3	PLAC4	lncRNA
ENSG00000224388.1	BACE2-IT1	lncRNA
ENSG00000183844.17	FAM3B	protein_coding
ENSG00000183486.13	MX2	protein_coding
ENSG00000157601.14	MX1	protein_coding
ENSG00000228318.3	AP001610.2	lncRNA
ENSG00000184012.12	TMPRSS2	protein_coding
ENSG00000207503.1	AP001610.1	snoRNA
ENSG00000232806.1	AP001610.3	lncRNA
ENSG00000223400.1	AP006748.1	lncRNA
ENSG00000286027.1	PCSEAT	lncRNA
ENSG00000227702.1	LINC00111	lncRNA
ENSG00000236384.7	LINC00479	lncRNA
ENSG00000232401.2	LINC00112	lncRNA
ENSG00000183421.12	RIPK4	protein_coding
ENSG00000236883.1	AP001615.1	lncRNA
ENSG00000275166.1	MIR6814	miRNA
ENSG00000141956.14	PRDM15	protein_coding
ENSG00000236545.1	AP001619.2	lncRNA
ENSG00000227698.1	AP001619.1	lncRNA
ENSG00000251778.1	AP001619.3	snoRNA
ENSG00000157617.17	C2CD2	protein_coding
ENSG00000173276.14	ZBTB21	protein_coding
ENSG00000237232.9	ZNF295-AS1	lncRNA
ENSG00000177398.18	UMODL1	protein_coding
ENSG00000184385.2	UMODL1-AS1	lncRNA
ENSG00000160179.19	ABCG1	protein_coding
ENSG00000223262.1	RNA5SP492	rRNA_pseudogene
ENSG00000160180.15	TFF3	protein_coding
ENSG00000160181.9	TFF2	protein_coding
ENSG00000160182.3	TFF1	protein_coding
ENSG00000160183.17	TMPRSS3	protein_coding
ENSG00000160185.15	UBASH3A	protein_coding
ENSG00000252619.1	RNU6-1149P	snRNA
ENSG00000160188.10	RSPH1	protein_coding
ENSG00000160190.14	SLC37A1	protein_coding
ENSG00000239930.2	AP001625.3	lncRNA
ENSG00000231867.1	AP001625.1	lncRNA
ENSG00000235772.1	AP001625.2	lncRNA
ENSG00000225431.1	LINC01671	lncRNA
ENSG00000235023.1	AP001626.1	lncRNA
ENSG00000160191.18	PDE9A	protein_coding
ENSG00000225731.1	PDE9A-AS1	lncRNA
ENSG00000283051.1	LINC01668	lncRNA
ENSG00000233754.2	AP001628.2	lncRNA
ENSG00000225218.1	AP001628.1	lncRNA
ENSG00000160193.12	WDR4	protein_coding
ENSG00000160194.18	NDUFV3	protein_coding
ENSG00000233056.2	ERVH48-1	lncRNA
ENSG00000264580.1	MIR5692B	miRNA
ENSG00000224100.1	AP001630.1	lncRNA
ENSG00000160199.15	PKNOX1	protein_coding
ENSG00000160200.18	CBS	protein_coding
ENSG00000160201.12	U2AF1	protein_coding
ENSG00000286549.1	AP001631.2	lncRNA
ENSG00000232777.1	MRPL51P2	processed_pseudogene
ENSG00000236663.1	FRGCA	lncRNA
ENSG00000228120.2	AP001631.1	lncRNA
ENSG00000160202.7	CRYAA	protein_coding
ENSG00000237864.1	LINC00322	lncRNA
ENSG00000237989.1	LINC01679	lncRNA
ENSG00000225637.1	AP001046.1	lncRNA
ENSG00000142178.9	SIK1	protein_coding
ENSG00000188660.4	LINC00319	lncRNA
ENSG00000185186.10	LINC00313	lncRNA
ENSG00000223975.1	AP001048.1	lncRNA
ENSG00000160207.9	HSF2BP	protein_coding
ENSG00000214326.2	RPL31P1	processed_pseudogene
ENSG00000234289.6	H2BS1	protein_coding
ENSG00000278433.1	MIR6070	miRNA
ENSG00000160208.13	RRP1B	protein_coding
ENSG00000160209.19	PDXK	protein_coding
ENSG00000281420.1	AP001052.1	pseudogene
ENSG00000287507.1	AP001053.1	lncRNA
ENSG00000160213.9	CSTB	protein_coding
ENSG00000234030.1	TMEM97P1	processed_pseudogene
ENSG00000160214.13	RRP1	protein_coding
ENSG00000215458.8	AATBC	lncRNA
ENSG00000226543.3	MYL6P1	processed_pseudogene
ENSG00000160216.21	AGPAT3	protein_coding
ENSG00000199598.1	RNU6-859P	snRNA
ENSG00000288593.1	AP001054.1	protein_coding
ENSG00000252606.1	RNU6-1150P	snRNA
ENSG00000160218.13	TRAPPC10	protein_coding
ENSG00000213440.2	H2AZP1	processed_pseudogene
ENSG00000241945.8	PWP2	protein_coding
ENSG00000160221.18	GATD3A	protein_coding
ENSG00000225331.1	LINC01678	lncRNA
ENSG00000285413.1	AP001056.2	lncRNA
ENSG00000237604.1	AP001056.1	lncRNA
ENSG00000232124.3	AP001057.1	lncRNA
ENSG00000160223.17	ICOSLG	protein_coding
ENSG00000278158.1	AP001059.2	lncRNA
ENSG00000275799.1	AP001059.1	lncRNA
ENSG00000142182.9	DNMT3L	protein_coding
ENSG00000232010.1	DNMT3L-AS1	lncRNA
ENSG00000160224.17	AIRE	protein_coding
ENSG00000141959.17	PFKL	protein_coding
ENSG00000241728.5	AP001062.3	lncRNA
ENSG00000160226.16	CFAP410	protein_coding
ENSG00000184441.4	AP001062.1	lncRNA
ENSG00000232969.1	AP001062.2	lncRNA
ENSG00000260256.1	AP001063.1	lncRNA
ENSG00000142185.16	TRPM2	protein_coding
ENSG00000230061.2	TRPM2-AS	lncRNA
ENSG00000266692.1	AP001065.2	snoRNA
ENSG00000264452.1	AP001065.1	snoRNA
ENSG00000229356.1	LRRC3-DT	lncRNA
ENSG00000160233.8	LRRC3	protein_coding
ENSG00000224747.1	MTCYBP21	processed_pseudogene
ENSG00000223431.1	MTND6P21	processed_pseudogene
ENSG00000227999.1	MTND5P1	processed_pseudogene
ENSG00000274225.1	AP001065.3	lncRNA
ENSG00000228709.1	LINC02575	lncRNA
ENSG00000277352.1	AP001065.4	lncRNA
ENSG00000175894.18	TSPEAR	protein_coding
ENSG00000235890.2	TSPEAR-AS1	lncRNA
ENSG00000182912.6	TSPEAR-AS2	lncRNA
ENSG00000287088.1	AP001066.1	lncRNA
ENSG00000215455.4	KRTAP10-1	protein_coding
ENSG00000205445.3	KRTAP10-2	protein_coding
ENSG00000212935.2	KRTAP10-3	protein_coding
ENSG00000215454.6	KRTAP10-4	protein_coding
ENSG00000241123.1	KRTAP10-5	protein_coding
ENSG00000188155.11	KRTAP10-6	protein_coding
ENSG00000272804.3	KRTAP10-7	protein_coding
ENSG00000187766.1	KRTAP10-8	protein_coding
ENSG00000221837.6	KRTAP10-9	protein_coding
ENSG00000221859.2	KRTAP10-10	protein_coding
ENSG00000243489.4	KRTAP10-11	protein_coding
ENSG00000212933.1	KRTAP12-4	protein_coding
ENSG00000205439.10	KRTAP12-3	protein_coding
ENSG00000221864.4	KRTAP12-2	protein_coding
ENSG00000229880.1	IMMTP1	processed_pseudogene
ENSG00000187175.5	KRTAP12-1	protein_coding
ENSG00000276647.1	KRTAP12-6P	processed_pseudogene
ENSG00000189169.7	KRTAP10-12	protein_coding
ENSG00000236382.1	KRTAP10-13P	unprocessed_pseudogene
ENSG00000184787.19	UBE2G2	protein_coding
ENSG00000236519.1	LINC01424	lncRNA
ENSG00000184900.16	SUMO3	protein_coding
ENSG00000183255.12	PTTG1IP	protein_coding
ENSG00000160255.18	ITGB2	protein_coding
ENSG00000227039.6	ITGB2-AS1	lncRNA
ENSG00000273027.1	AL844908.2	lncRNA
ENSG00000183250.12	LINC01547	lncRNA
ENSG00000272825.1	AL844908.1	lncRNA
ENSG00000160256.13	FAM207A	protein_coding
ENSG00000276529.1	AP001505.1	lncRNA
ENSG00000234880.1	LINC00163	lncRNA
ENSG00000261706.1	LINC00165	lncRNA
ENSG00000275874.1	PICSAR	lncRNA
ENSG00000235374.2	SSR4P1	transcribed_processed_pseudogene
ENSG00000197381.16	ADARB1	protein_coding
ENSG00000267857.2	AL133499.1	lncRNA
ENSG00000182586.9	LINC00334	lncRNA
ENSG00000186866.16	POFUT2	protein_coding
ENSG00000223768.2	LINC00205	lncRNA
ENSG00000286262.1	BX322557.2	lncRNA
ENSG00000184274.3	LINC00315	lncRNA
ENSG00000229382.1	BX322557.1	lncRNA
ENSG00000237664.1	LINC00316	lncRNA
ENSG00000228930.1	MTCO1P3	processed_pseudogene
ENSG00000228355.1	BX322559.1	lncRNA
ENSG00000273796.1	BX322562.1	lncRNA
ENSG00000182871.16	COL18A1	protein_coding
ENSG00000224574.1	COL18A1-AS2	lncRNA
ENSG00000183535.9	COL18A1-AS1	lncRNA
ENSG00000275167.1	MIR6815	miRNA
ENSG00000173638.19	SLC19A1	protein_coding
ENSG00000233922.3	LINC01694	lncRNA
ENSG00000286082.1	AL133493.1	lncRNA
ENSG00000286594.1	AL133493.2	lncRNA
ENSG00000183570.16	PCBP3	protein_coding
ENSG00000275139.1	AL133492.1	lncRNA
ENSG00000205424.2	PCBP3-AS1	lncRNA
ENSG00000286886.1	AJ011931.2	lncRNA
ENSG00000276633.1	AJ011931.1	lncRNA
ENSG00000280604.1	AJ239328.1	lncRNA
ENSG00000274248.1	AJ011932.1	lncRNA
ENSG00000142156.15	COL6A1	protein_coding
ENSG00000224413.1	AP001476.1	lncRNA
ENSG00000228235.1	AP001476.3	lncRNA
ENSG00000226115.1	AP001476.2	lncRNA
ENSG00000233767.1	PSMA6P3	processed_pseudogene
ENSG00000227438.1	AP001471.1	lncRNA
ENSG00000142173.16	COL6A2	protein_coding
ENSG00000160282.14	FTCD	protein_coding
ENSG00000237338.1	FTCD-AS1	lncRNA
ENSG00000160284.15	SPATC1L	protein_coding
ENSG00000228404.1	AP001468.1	lncRNA
ENSG00000160285.15	LSS	protein_coding
ENSG00000223901.2	AP001469.1	lncRNA
ENSG00000215424.10	MCM3AP-AS1	lncRNA
ENSG00000160294.11	MCM3AP	protein_coding
ENSG00000228137.1	AP001469.2	lncRNA
ENSG00000239415.1	AP001469.3	lncRNA
ENSG00000182362.14	YBEY	protein_coding
ENSG00000160298.18	C21orf58	protein_coding
ENSG00000160299.17	PCNT	protein_coding
ENSG00000286224.1	AP000471.1	protein_coding
ENSG00000225043.1	RPL18AP2	processed_pseudogene
ENSG00000160305.18	DIP2A	protein_coding
ENSG00000223692.1	DIP2A-IT1	lncRNA
ENSG00000202239.1	RNU6-396P	snRNA
ENSG00000160307.10	S100B	protein_coding
ENSG00000160310.18	PRMT2	protein_coding
ENSG00000230982.1	DSTNP1	processed_pseudogene
ENSG00000212932.3	RPL23AP4	processed_pseudogene
